YEAR,season,SITE,PLNT_DNS,FRND_DNS,DRY_WT,Dry_CAN_WT,Dry_WC_wt,Dry_SUB_wt,N_blade,C_blade,C_WT,N_WT,elapsed,g_bar_dry,g_barC,g_barN,dry_prod_per_day,C_prod_per_day,N_prod_per_day,f,p,d,c,b,l,dry_wt_lost_as_fronds,dry_wt_lost_as_plants,dry_wt_lost_as_dissolved,dry_wt_lost_as_cut_fronds,dry_wt_lost_as_blades,C_lost_as_fronds,C_lost_as_plants,C_lost_as_dissolved,C_lost_as_cut_fronds,C_lost_as_blades,N_lost_as_fronds,N_lost_as_plants,N_lost_as_dissolved,N_lost_as_cut_fronds,N_lost_as_blades,Mean_TEMP,mean_ambient_N,sfc_par,Subsfc_par,Bottom_par,dry_wt_stD,dry_can_wt_stD,dry_wc_wt_stD,dry_sub_wt_stD,c_blade_stD,n_blade_stD,C_wt_stD,N_wt_stD,plnt_dns_stD,frnd_dns_stD,g_bar_dry_stD,dry_prod_per_day_stD,g_barC_stD,C_prod_per_day_stD,g_barN_stD,N_prod_per_day_stD,f_stD,p_stD,d_stD,c_stD,b_stD,l_stD,dry_wt_lost_as_fronds_stD,dry_wt_lost_as_plants_stD,dry_wt_lost_as_dissolved_stD,dry_wt_lost_as_cut_fronds_stD,dry_wt_lost_as_blades_stD,C_lost_as_fronds_stD,C_lost_as_plants_stD,C_lost_as_dissolved_stD,C_lost_as_cut_fronds_stD,C_lost_as_blades_stD,N_lost_as_fronds_stD,N_lost_as_plants_stD,N_lost_as_dissolved_stD,N_lost_as_cut_fronds_stD,N_lost_as_blades_stD
2011,2-Spring,AQUE,0,0,0,0,0,0,2.690092934,31.44668543,0,0,93,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,12.2002915,10.68383067,848.3699705,247.5775197,60.63299723,0,0,0,0,1.152926536,0.231297985,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,
2011,3-Summer,AQUE,0,0,0,0,0,0,1.77508165,32.64873006,0,0,93,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,15.88650915,0.872677559,817.9193387,263.3355651,67.77543343,0,0,0,0,1.213677085,0.148057812,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,
2011,4-Autumn,AQUE,0,0,0,0,0,0,1.904780271,32.1295667,0,0,90,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,14.93102898,1.416404782,620.3892794,181.0687657,40.31919987,0,0,0,0,1.167826069,0.169321907,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,
2012,1-Winter,AQUE,0,0,0,0,0,0,2.410686254,31.7056104,0,0,90,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,13.15928005,5.724148501,664.6546793,188.1579327,46.09250396,0,0,0,0,1.131941495,0.208539141,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,
2012,2-Spring,AQUE,0.123817204,0.237096774,0.003014485,0,0,0.003014485,2.752043011,31.15907465,0.000883272,6.34511E-05,93,,,,0,0,0,,,0.002193946,,0.0038232,,,,,,,,,,,,,,,,,13.23633507,6.674494605,955.3530224,243.4525469,55.35925118,0.000397974,0,0,0.000397974,1.395814908,0.276009453,0.000130123,1.30051E-05,0.007187554,0.022229434,,0,,0,,0,,,0.000218738,,0.000384748,,,,,,,,,,,,,,,,
2012,3-Summer,AQUE,1.14139785,4.08827957,0.118323437,0.001235365,0.00444901,0.112639062,1.480833333,32.87935484,0.03456759,0.001258158,93,0.070354625,0.069604374,0.062461405,0.003700232,0.001023095,3.94313E-05,0.009070754,0.015068417,0.00221927,0,0.004100587,0.030462318,0.000507325,0.000151018,0.000181605,0,0.00034255,0.000143946,4.11758E-05,5.45702E-05,0,0.000103388,5.66E-06,2.57E-06,1.99E-06,0,3.75E-06,16.36843938,0.610910818,800.3255086,279.6803437,77.40909632,0.006124188,0.000195881,0.000540521,0.005739504,1.179346625,0.123486855,0.002243213,0.000133813,0.026224202,0.160616264,0.001939079,0.000224176,0.002108408,0.000076619,0.002863387,4.84E-06,0.001016896,0.000550814,0.000103786,0,0.000198999,0.001170311,8.22355E-05,5.98E-06,1.36831E-05,0,2.48134E-05,2.32655E-05,1.66E-06,3.63E-06,0,8.54E-06,9.99E-07,1.10E-07,2.25E-07,0,4.31E-07
2012,4-Autumn,AQUE,1.982666667,7.563833333,0.349221158,0.017798125,0.040147707,0.291275327,1.637333333,30.71994444,0.101033865,0.004532352,90,0.030066633,0.031641808,0.034967528,0.009702013,0.002892962,0.000135155,0.014123145,0.003963055,0.002204431,3.79285E-05,0.004998834,0.025327393,0.004736176,0.001357463,0.000729752,1.35821E-05,0.001677879,0.00132059,0.000368527,0.000203472,3.75E-06,0.000478728,5.49125E-05,0.000014651,8.48E-06,1.58E-07,2.07047E-05,16.15063795,0.821258238,659.2054335,212.3941071,46.4733988,0.016806244,0.001455412,0.002844125,0.014687912,1.171794752,0.146326783,0.006113131,0.000449063,0.05029044,0.286483186,0.002799078,0.001030332,0.002933952,0.00030889,0.003267654,0.000017117,0.002041034,0.001701393,0.00011666,6.56E-06,0.00022151,0.002660597,0.000732181,0.000591129,5.18247E-05,2.49E-06,0.000108316,0.000205217,0.000161689,1.20769E-05,7.18E-07,3.55529E-05,9.58E-06,6.69E-06,9.74E-07,3.42E-08,2.18E-06
2013,1-Winter,AQUE,1.149325843,7.02505618,0.481026132,0.144746079,0.162607567,0.173672487,2.742359551,37.43910112,0.16705151,0.010340586,89,0.032842054,0.032971704,0.034081822,0.015008219,0.005144214,0.000317225,0.013169219,0.002959488,0.001907675,0,0.009900447,0.027936829,0.006075436,0.001442166,0.00087261,0,0.004502752,0.002096258,0.000498563,0.000303422,0,0.001575377,0.000127666,0.000031586,1.86704E-05,0,9.73426E-05,12.81080952,6.57622004,562.9107135,147.4597371,17.46666392,0.024661319,0.009273273,0.008376519,0.008593888,1.344197826,0.233460421,0.010280054,0.001044262,0.028304573,0.282895718,0.002680193,0.001512761,0.00279754,0.000539921,0.003291469,4.42945E-05,0.001836775,0.001710157,0.000091505,0,0.000372303,0.002496793,0.000924065,0.000835262,6.16192E-05,0,0.00027831,0.000319578,0.000288601,1.84904E-05,0,0.000113419,2.28827E-05,1.85162E-05,2.09E-06,0,1.05084E-05
2013,2-Spring,AQUE,0.802204301,7.037419355,0.483715445,0.155050683,0.139165134,0.189499627,1.954784946,30.92731183,0.141571431,0.007635147,93,0.0284172,0.026901686,0.025668025,0.014278692,0.004044936,0.000213838,0.015721889,0.002096521,0.00275007,6.33E-06,0.010246525,0.030821337,0.007847831,0.001070218,0.001366102,2.70E-06,0.005124044,0.002349265,0.000324802,0.000402478,7.46E-07,0.001533843,0.000127967,1.80644E-05,2.19769E-05,3.70E-08,8.42565E-05,14.205718,4.015794169,755.6450367,175.0824983,24.92914455,0.024656607,0.009504356,0.00690656,0.009459449,1.067997812,0.160400172,0.008656959,0.000744593,0.017698102,0.266168421,0.002817901,0.001578712,0.00290349,0.000485019,0.003308545,3.14251E-05,0.00214543,0.001358184,0.000126848,1.83E-06,0.000389219,0.002575398,0.001147801,0.000692983,9.50619E-05,7.87E-07,0.000314107,0.00035389,0.000210588,2.40275E-05,2.22E-07,0.000106014,0.000021334,1.18492E-05,2.37E-06,1.17E-08,8.70E-06
2013,3-Summer,AQUE,0.677688172,6.870645161,0.422815063,0.094841405,0.129816685,0.198156973,1.334569893,31.76505376,0.126954472,0.004439942,93,0.033425792,0.035370653,0.029712845,0.014183372,0.004486749,0.000134483,0.01804102,0.002652055,0.0026203,3.10697E-05,0.009539603,0.032884047,0.007712964,0.001153672,0.001093874,1.36045E-05,0.003987487,0.002310807,0.000352652,0.000319833,4.19E-06,0.001169366,8.16407E-05,1.09368E-05,1.25993E-05,1.41E-07,4.56898E-05,16.44382465,0.521843713,804.445907,188.5811253,20.51122149,0.020973428,0.0057395,0.006710408,0.009766922,1.129583122,0.110590654,0.007499387,0.000426509,0.0152659,0.257919556,0.003123728,0.001545973,0.003257217,0.00050389,0.003646938,2.07629E-05,0.002471537,0.001396148,0.000123826,5.65E-06,0.000350428,0.002883544,0.001132406,0.00060127,0.000073704,2.47E-06,0.000240004,0.000349313,0.000181599,1.80536E-05,7.94E-07,7.80421E-05,1.33245E-05,5.85E-06,1.38E-06,2.71E-08,4.87E-06
2013,4-Autumn,AQUE,0.479611111,5.568888889,0.316875635,0.046446169,0.080592017,0.189837449,1.208333333,31.62716667,0.093991008,0.002999697,90,0.035030024,0.034190697,0.034971753,0.012190283,0.003552037,0.000114218,0.023918605,0.006688626,0.002128453,0.000365274,0.00820254,0.041303498,0.008242601,0.002281724,0.000746547,0.00014036,0.002862477,0.002493927,0.00069116,0.000226705,4.34252E-05,0.000871341,7.77783E-05,2.17287E-05,7.09E-06,1.39E-06,2.72402E-05,16.02481337,0.618403545,706.0562695,158.0315891,12.24842615,0.015444462,0.002888061,0.00415339,0.010288692,1.159929369,0.10399246,0.005712577,0.000295971,0.011565567,0.214036938,0.004232615,0.001565324,0.004304416,0.000479925,0.00461802,0.000018265,0.003421347,0.002389346,0.000106081,4.26451E-05,0.000276865,0.004083973,0.001235354,0.000830798,5.17262E-05,1.90293E-05,0.000169629,0.000373098,0.000251321,1.34455E-05,6.36E-06,6.12647E-05,1.32435E-05,8.13E-06,7.60E-07,2.41E-07,2.76E-06
2014,1-Winter,AQUE,0.158202247,1.360786517,0.077546931,0.01704617,0.024043916,0.036456845,1.543539326,32.23814607,0.026173587,0.000971268,89,0.086460399,0.084407187,0.088799258,0.0072357,0.002415613,0.000092761,0.062533382,0.046935914,0.002026456,0,0.008951287,0.120447039,0.005694227,0.003048064,0.000220219,0,0.001057972,0.001865965,0.000985992,7.09159E-05,0,0.000342962,6.74831E-05,0.000036738,2.48E-06,0,1.19792E-05,14.62392172,1.578257404,581.7155596,159.4631427,19.98577491,0.005204549,0.001354362,0.001661372,0.002479427,1.230454046,0.129446882,0.002119506,0.000124737,0.005029578,0.069797348,0.009764403,0.00111246,0.009712253,0.000385624,0.009886017,1.56821E-05,0.008861737,0.004326773,0.000106189,0,0.00032403,0.009517996,0.000925616,0.000611733,1.76216E-05,0,7.03691E-05,0.000315315,0.000209261,4.78E-06,0,2.66493E-05,1.28567E-05,7.69E-06,3.07E-07,0,1.41E-06
2014,2-Spring,AQUE,0.006290323,0.076935484,0.004277694,0.000683835,0.000938486,0.002655373,1.778064516,31.1616129,0.001213161,6.46781E-05,93,0.062990808,0.06546155,0.062807765,0.000353897,9.85664E-05,5.31E-06,0.039976438,0.03129538,0.002503465,0,0.006691029,0.080466313,0.000264679,0.000138403,1.42572E-05,0,3.80483E-05,7.04993E-05,3.75052E-05,3.82E-06,0,1.02343E-05,3.87E-06,1.92E-06,2.05E-07,0,5.43E-07,14.09359895,4.664018539,773.6501395,216.8595656,31.39123737,0.000700473,0.000183039,0.000144919,0.000469654,1.140981845,0.150710128,0.000196612,1.31853E-05,0.000405093,0.008729872,0.01111628,9.53945E-05,0.011063705,2.54722E-05,0.011263982,1.53E-06,0.010122029,0.004638901,0.000130586,0,0.000272441,0.0113653,0.000079084,4.61919E-05,2.52E-06,0,5.97E-06,2.10035E-05,0.000012157,6.32E-07,0,1.61E-06,1.31E-06,6.41E-07,4.37E-08,0,1.06E-07
2014,3-Summer,AQUE,0.000913979,0.013709677,0.00089479,0.000195147,0.000403404,0.000296238,0.953763441,33.9416129,0.000304075,9.74E-06,93,0.108677993,0.111767522,0.104578883,5.40931E-05,1.81905E-05,5.97E-07,0.049516928,0.023085905,0.00199268,0,0.009608187,0.067579726,9.95626E-05,5.89807E-05,5.35E-06,0,2.01204E-05,3.25556E-05,1.92858E-05,1.75E-06,0,6.58E-06,1.14E-06,6.76E-07,6.14E-08,0,2.31E-07,17.83276957,0.278280096,698.1604399,170.7876762,23.28733687,0.000253486,7.64912E-05,0.000108395,0.00009521,1.221970038,0.080329869,0.000087437,3.26E-06,0.000108476,0.002779697,0.030606023,1.94358E-05,0.030792864,6.47E-06,0.031363592,2.40E-07,0.017719099,0.005221754,0.000186532,0,0.000570697,0.027562737,7.46235E-05,2.73425E-05,1.30E-06,0,4.39E-06,2.43436E-05,8.95E-06,4.10E-07,0,1.47E-06,8.72E-07,3.22E-07,1.65E-08,0,5.74E-08
2014,4-Autumn,AQUE,0,0,0,0,0,0,1.215333333,39.205,0,0,90,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,18.39062838,0.22848236,594.5197526,159.1514477,25.85276916,0,0,0,0,1.444388893,0.101577085,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,
2015,1-Winter,AQUE,0,0,0,0,0,0,1.210224719,38.47719101,0,0,89,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,16.26041968,0.327237501,580.4986552,188.5616805,50.13293206,0,0,0,0,1.399509917,0.101404351,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,
2015,2-Spring,AQUE,0.116075269,0.260107527,0.004284389,0,0,0.004284389,2.672634409,43.07908602,0.001727048,5.62711E-05,93,0.094769913,0.09519404,0.086312793,0.000214277,0.000086548,2.68E-06,0.015289938,0.035546009,0.001420019,0,0.0038232,0.056047763,0.000142351,0.000330937,1.29282E-05,0,3.55944E-05,5.72403E-05,0.000133072,5.20E-06,0,1.43128E-05,1.95E-06,4.54E-06,1.77E-07,0,4.88E-07,14.46687988,2.95165044,700.0148066,189.9004755,34.54185465,0.000299297,0,0,0.000299297,1.515956943,0.265079621,0.000154343,7.88E-06,0.003846011,0.014620138,0.00442408,1.39198E-05,0.004917302,6.88E-06,0.007303892,3.41E-07,0.002219282,0.001299356,9.44155E-05,0,0.000277078,0.002588997,2.26169E-05,1.27299E-05,1.44E-06,0,4.23E-06,9.40E-06,5.18E-06,4.95E-07,0,1.84E-06,3.88E-07,1.90E-07,2.83E-08,0,8.12E-08
2015,3-Summer,AQUE,0.46827957,1.230860215,0.024408498,5.53708E-05,5.76664E-05,0.024295461,1.236666667,39.05231183,0.008916246,0.000238016,93,0.046606188,0.045745362,0.043013297,0.000790369,0.000288192,7.78E-06,0.01422591,0.013279599,0.001634305,0,0.003844491,0.032984305,0.000291357,0.000197138,3.55332E-05,0,8.12378E-05,0.000107322,7.35798E-05,1.28281E-05,0,2.94366E-05,2.91E-06,2.11E-06,3.36E-07,0,7.77E-07,18.53414195,0.302051132,790.4408729,209.8869537,37.54288931,0.001194733,1.48798E-05,1.48773E-05,0.00118709,1.356913913,0.10093322,0.000538606,2.28058E-05,0.009992898,0.045917387,0.003000035,7.70919E-05,0.003082451,2.91511E-05,0.003313378,9.35E-07,0.001773135,0.002163751,7.99387E-05,0,0.000198622,0.002836498,4.36573E-05,5.32952E-05,2.55E-06,0,5.98E-06,1.63585E-05,1.88284E-05,7.83E-07,0,2.36E-06,4.78E-07,4.64E-07,3.55E-08,0,8.23E-08
2015,4-Autumn,AQUE,0.536666667,1.825944444,0.051364749,0.00106849,0.003238273,0.047057985,2.5175,41.21355556,0.020048026,0.001073696,90,0.043939454,0.044755646,0.052089788,0.001878923,0.000739833,3.92476E-05,0.023752221,0.004348288,0.001450502,0,0.004200609,0.033751619,0.000992583,0.000172858,6.30217E-05,0,0.00019399,0.000383411,6.64779E-05,2.44336E-05,0,7.55282E-05,1.77642E-05,3.03E-06,1.14E-06,0,3.64E-06,18.26002034,0.366136096,611.532229,172.6850906,32.20403728,0.002686337,0.000144553,0.000304109,0.002505202,1.538320071,0.218266197,0.00131542,0.000107367,0.012976449,0.075760113,0.004572182,0.000195392,0.004609026,8.08547E-05,0.004877263,4.77E-06,0.003979509,0.002085233,7.09943E-05,0,0.00020236,0.00450122,0.000158943,7.88851E-05,4.19E-06,0,1.27418E-05,6.30018E-05,3.03531E-05,1.42E-06,0,5.71E-06,3.06E-06,1.41E-06,1.18E-07,0,3.77E-07
2016,1-Winter,AQUE,0.336333333,2.203722222,0.126846187,0.028930785,0.035403927,0.062511475,3.174833333,38.75705556,0.045903815,0.00331135,90,0.045575869,0.044388338,0.046044443,0.005107263,0.001834983,0.000129458,0.019408829,0.008566836,0.001761603,0,0.007963474,0.037700741,0.00208196,0.001027009,0.000204202,0,0.000924223,0.00076828,0.000372479,7.46605E-05,0,0.000337861,5.19057E-05,2.52541E-05,5.10E-06,0,2.32019E-05,15.02803315,1.350839093,576.4763371,172.0979076,31.16399726,0.006523474,0.002037526,0.001949674,0.00327554,1.393462626,0.274554853,0.002967142,0.000345202,0.007910001,0.088172294,0.004357135,0.00057429,0.004439457,0.000222709,0.004724993,1.83156E-05,0.002840118,0.003089185,8.65186E-05,0,0.00027474,0.004165513,0.000329529,0.000393175,1.41096E-05,0,5.69682E-05,0.000126656,0.00014246,4.50E-06,0,2.43689E-05,9.49E-06,9.96E-06,5.81E-07,0,2.49E-06
2016,2-Spring,AQUE,0.239731183,3.514301075,0.315750357,0.141344752,0.093538406,0.0808672,2.654139785,37.60817204,0.111915041,0.006599034,93,0.037894583,0.037916117,0.034986189,0.010058999,0.003575575,0.000200848,0.011058643,0.004182797,0.00268493,0,0.01102696,0.02895333,0.003090025,0.001116729,0.000784087,0,0.003208016,0.001098632,0.000396361,0.000277654,0,0.001136123,6.72742E-05,2.71191E-05,1.70183E-05,0,6.98722E-05,14.14638668,3.420241011,786.0098283,246.3602573,37.98794164,0.01857267,0.009475898,0.005327066,0.004914209,1.398664382,0.224078148,0.007763835,0.000694715,0.006094245,0.154200874,0.002739308,0.000939676,0.002833138,0.000361792,0.003236205,2.77816E-05,0.001496874,0.00193958,0.000129869,0,0.000450273,0.00247983,0.000461685,0.000536626,6.07207E-05,0,0.000231399,0.000170128,0.000191428,1.82375E-05,0,9.23216E-05,1.14466E-05,1.38636E-05,2.04E-06,0,8.17E-06
2016,3-Summer,AQUE,0.189301075,3.542419355,0.225874757,0.060446007,0.058705819,0.106722931,2.10327957,34.58736559,0.074668165,0.00389801,93,0.034591036,0.033216633,0.033224659,0.00874358,0.002832411,0.000147861,0.025291761,0.004114112,0.002572125,0,0.009531787,0.041509785,0.006242953,0.001038411,0.000650358,0,0.002446819,0.002094766,0.000349469,0.000219741,0,0.000830922,0.00010777,0.000017843,1.13002E-05,0,0.000042664,17.20123387,0.408858762,763.0810679,262.5619515,54.21778224,0.013256497,0.005328325,0.003648981,0.006283042,1.24251289,0.170390654,0.00518735,0.00041844,0.004607368,0.15492317,0.004147977,0.001127678,0.004190751,0.000389426,0.004504487,0.000023917,0.00337574,0.001829938,0.000120956,0,0.000377254,0.003867243,0.000902071,0.000473649,5.02207E-05,0,0.000179532,0.000314534,0.000160167,1.51605E-05,0,6.92394E-05,1.82366E-05,8.45E-06,1.32E-06,0,4.84E-06
2016,4-Autumn,AQUE,0.126833333,1.997055556,0.146059532,0.044440116,0.049066665,0.052552751,1.562277778,33.59605556,0.047546361,0.001820409,90,0.03518083,0.034015051,0.032644643,0.005984189,0.001953715,7.43513E-05,0.026025255,0.003792918,0.002194363,0,0.010054061,0.042066596,0.004310787,0.000610742,0.000342231,0,0.001574575,0.001420692,0.000200656,0.000111679,0,0.000515441,5.75362E-05,8.09E-06,4.47E-06,0,2.04224E-05,15.85166018,0.963538215,588.7389013,179.0750999,24.8071671,0.010570071,0.004618691,0.003800723,0.003385296,1.256592573,0.134435898,0.004104694,0.000218178,0.003432514,0.098848243,0.00444633,0.000915726,0.004456911,0.000314814,0.004841838,0.000014907,0.003847807,0.001811402,0.000110831,0,0.000390919,0.004324682,0.000771305,0.000318842,3.00546E-05,0,0.000128183,0.000263855,0.000106664,9.11E-06,0,4.83399E-05,1.19048E-05,4.36E-06,5.72E-07,0,2.58E-06
2017,1-Winter,AQUE,0.071797753,0.558820225,0.035003629,0.009490507,0.009942942,0.01557018,2.345280899,29.54073034,0.009276169,0.000578173,89,0.043568857,0.044310997,0.050552791,0.002125437,0.000556365,3.74511E-05,0.039927298,0.011403391,0.002486589,0,0.009357646,0.063174924,0.001832189,0.0005779,0.000111722,0,0.000440484,0.000491179,0.000152921,3.06905E-05,0,0.000121072,2.82226E-05,8.84E-06,1.68E-06,0,6.54E-06,13.89198039,2.875212451,575.8007415,163.6189921,17.52980282,0.00270214,0.001030419,0.000761646,0.001246784,1.098585509,0.207459056,0.000782939,6.58762E-05,0.002022855,0.029811147,0.006890561,0.000371765,0.006942953,0.0001027,0.007156098,6.86E-06,0.005772098,0.003539575,0.000126244,0,0.00036634,0.006787688,0.000290229,0.000199598,9.85E-06,0,3.59636E-05,8.00232E-05,5.27192E-05,2.44E-06,0,1.07118E-05,5.20E-06,3.13E-06,1.99E-07,0,7.56E-07
2017,2-Spring,AQUE,0.085806452,0.72516129,0.060647142,0.026762611,0.018721303,0.015163228,3.025806452,32.89483871,0.018986003,0.001409424,93,0.043536029,0.044160761,0.043537198,0.001919872,0.000597908,4.57099E-05,0.010551218,0.002111874,0.002996689,0,0.0108361,0.026495882,0.00046316,8.16924E-05,0.000147245,0,0.000532149,0.000140644,2.46755E-05,4.49714E-05,0,0.000162719,1.15255E-05,2.00E-06,3.65E-06,0,1.31786E-05,13.50711968,5.619342253,785.5652233,232.9711706,24.46909417,0.006067187,0.00375685,0.001749151,0.001253758,1.129631874,0.26622307,0.00211078,0.000207989,0.002678744,0.042393347,0.002852127,0.000250274,0.00291372,8.21833E-05,0.00363236,8.49E-06,0.00154187,0.001315887,0.000152788,0,0.000451548,0.002103154,8.94813E-05,6.76459E-05,0.000017411,0,5.69077E-05,2.72742E-05,2.02896E-05,5.01E-06,0,1.87021E-05,2.52E-06,1.67E-06,5.81E-07,0,2.00E-06
2017,3-Summer,AQUE,0.165376344,1.268010753,0.081333912,0.026271566,0.022024217,0.033038129,1.496290323,34.41903226,0.026350178,0.000916301,93,0.024281344,0.024586748,0.018624699,0.001987922,0.000652921,1.77832E-05,0.005165692,0,0.00268549,0,0.010178168,0.018029349,0.000418842,0,0.000218473,0,0.000825279,0.000139527,0,7.30963E-05,0,0.000276596,5.71E-06,0,3.02E-06,0,1.14826E-05,17.30118566,0.466127203,763.5976981,222.8618462,19.65612765,0.005254179,0.002628185,0.001437647,0.002094315,1.159648113,0.126365191,0.001941398,9.48723E-05,0.004662412,0.054162162,0.002166522,0.000228012,0.002416971,8.53123E-05,0.003605999,4.04E-06,0.000760573,2.95865E-05,0.00012619,0,0.000387755,0.000872845,6.51202E-05,2.49E-06,2.03045E-05,0,6.84706E-05,2.25877E-05,8.32E-07,6.43E-06,0,2.55331E-05,1.02E-06,3.04E-08,3.96E-07,0,1.42E-06
2017,4-Autumn,AQUE,0.263444444,2.045111111,0.115407181,0.023706148,0.033921789,0.057779244,1.344111111,33.07438889,0.037142222,0.001293937,90,0.035450804,0.036635285,0.037733276,0.003831633,0.001245601,4.40471E-05,0.017663435,0.003903575,0.002144466,0.000287614,0.008833964,0.032833054,0.001938323,0.000427168,0.000230727,3.12519E-05,0.000955018,0.000593047,0.000132691,7.18053E-05,9.19E-06,0.00029933,1.99317E-05,4.53E-06,2.45E-06,2.98E-07,1.02741E-05,17.08037799,0.548878826,589.3580178,171.9702167,15.39019382,0.008099534,0.002192889,0.002809943,0.003826528,1.210292163,0.124180303,0.003134298,0.000169605,0.006936464,0.102340091,0.003833891,0.000510142,0.00398951,0.000176061,0.004400488,7.76E-06,0.003167884,0.001884882,0.000109669,6.12981E-05,0.000330616,0.003644142,0.000374086,0.00021044,1.95284E-05,7.76E-06,7.70767E-05,0.000117111,6.51745E-05,5.55E-06,2.32E-06,2.70023E-05,4.18E-06,2.24E-06,3.08E-07,8.15E-08,1.28E-06
2018,1-Winter,AQUE,0.23005618,1.719550562,0.133022643,0.057112551,0.039036143,0.036873949,1.771460674,29.68005618,0.037927547,0.002236833,89,0.025941417,0.025724524,0.035359566,0.003351162,0.000952159,7.01209E-05,0.005307908,0.00202669,0.002520801,1.27E-06,0.010657855,0.020514522,0.000676216,0.000214114,0.000335873,2.43E-07,0.001390788,0.000200122,7.16683E-05,9.82788E-05,6.80E-08,0.000411511,9.76E-06,2.61E-06,5.06E-06,5.27E-09,2.05432E-05,13.42527627,4.888112568,575.3697033,160.9178749,13.20557097,0.008230544,0.004872661,0.002253832,0.002059411,1.080803561,0.158142355,0.002915468,0.000275521,0.006377823,0.068197684,0.001871702,0.000325882,0.001934907,0.000112291,0.002771098,1.06647E-05,0.000817718,0.001331639,0.000117217,3.71E-07,0.000394915,0.001603453,0.000106796,0.000141705,0.000025156,6.61E-08,9.51118E-05,3.24877E-05,4.51818E-05,6.79E-06,2.03E-08,3.28686E-05,1.75E-06,1.67E-06,5.79E-07,1.66E-09,2.26E-06
2018,2-Spring,AQUE,0.138978495,1.962580645,0.191765493,0.102896727,0.052999395,0.035869372,2.840157723,30.00598548,0.054382489,0.004508469,93,0.025502099,0.02624848,0.027185975,0.004883826,0.001416021,0.000120009,0.009625198,0.000731265,0.003734042,2.58E-06,0.012064648,0.026157732,0.001810177,0.000133383,0.000714491,4.94E-07,0.00230918,0.000531198,4.17035E-05,0.000197937,1.38E-07,0.000642649,4.28931E-05,3.42E-06,1.57321E-05,1.07E-08,5.11288E-05,12.80345544,7.191299477,785.3929543,215.6373875,15.43442476,0.014084355,0.009557792,0.00339571,0.002507758,1.108899088,0.24920219,0.004551261,0.000538737,0.003455415,0.096122404,0.002092651,0.000576707,0.002222381,0.00018285,0.002820284,0.000020521,0.0014121,0.000527936,0.000180573,7.54E-07,0.00055034,0.001658982,0.000292147,9.62913E-05,6.80668E-05,1.34E-07,0.000195172,9.01683E-05,3.02109E-05,1.69837E-05,4.13E-08,5.76819E-05,8.16E-06,2.50E-06,1.92E-06,3.37E-09,5.74E-06
2018,3-Summer,AQUE,0.099086022,1.997580645,0.118227524,0.02985736,0.030660702,0.057709462,2.136444974,32.41749711,0.036491535,0.002073267,93,0.027517886,0.02714846,0.020882623,0.003694699,0.001127621,5.69072E-05,0.019220479,0.001365916,0.002781835,0.00011535,0.009770433,0.033254012,0.002654741,0.000217367,0.000369576,1.44444E-05,0.001307886,0.000814637,0.000067678,0.000112568,4.30E-06,0.000398486,5.45549E-05,5.03E-06,7.36E-06,2.74E-07,2.62553E-05,,,762.9984043,236.731568,30.41818128,0.007371144,0.002826849,0.001935095,0.003730879,1.101717467,0.187721336,0.002675981,0.000234865,0.00235367,0.091551942,0.002970575,0.000472723,0.003034572,0.000153495,0.003506288,1.24322E-05,0.002438646,0.000823479,0.000135801,3.08991E-05,0.000383603,0.00264718,0.000391552,0.000133574,2.95441E-05,4.00E-06,9.71262E-05,0.00012455,4.17486E-05,8.20E-06,1.24E-06,3.26832E-05,1.02182E-05,3.27E-06,9.02E-07,9.04E-08,3.23E-06
2018,4-Autumn,AQUE,0.074833333,1.271388889,0.072492328,0.014040797,0.021677344,0.036774188,1.596807725,32.07708932,0.021875504,0.000887165,90,0.047224416,0.047247667,0.046969841,0.003935338,0.001185235,4.50053E-05,0.036014087,0.007628697,0.002175053,0,0.008820862,0.0546387,0.003022793,0.00063224,0.000176798,0,0.000695902,0.000915402,0.000190778,5.35668E-05,0,0.000210812,3.60483E-05,7.28E-06,2.18E-06,0,8.61E-06,,,588.7865409,190.8100005,26.93806089,0.004602675,0.001136237,0.001395269,0.002531747,1.193336365,0.146688187,0.001618999,9.60888E-05,0.001835404,0.059648412,0.006292414,0.000580176,0.006377324,0.000182689,0.006613608,8.30E-06,0.00532494,0.002939985,0.000108718,0,0.000306469,0.006099117,0.000484911,0.000258471,1.44306E-05,0,4.99673E-05,0.000150156,0.000078228,3.90E-06,0,1.68454E-05,6.34E-06,2.98E-06,2.39E-07,0,9.03E-07
